2018-07-21 15:45:18,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:43:35,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:40:05,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:37:50,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 15:36:51,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:34:37,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:34:20,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:31:59,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:30:32,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:22:23,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:20:06,"b'RT @presscoreca: Primary motive for Honey &amp; Barry Sherman murders: 2015 election candidate, #JustinTrudeau, having committed an offence tha\xe2\x80\xa6'"
2018-07-21 15:18:50,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:17:41,b'ENOUGH SAID #TrudeauMustGo #secu #TorontoFire #torontoshootings #ontariomills #Ontario #canadianstoners #Canadian\xe2\x80\xa6 https://t.co/X7VhI8bvvQ'
2018-07-21 15:17:15,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:16:43,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:14:19,"b'RT @central_cap: #Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and funded\xe2\x80\xa6'"
2018-07-21 15:10:49,"b'#Canada! Vote pandering is nothing new, but when it violates the rule of law, breaks the law, and is encouraged and\xe2\x80\xa6 https://t.co/MEjfR1Yo2l'"
2018-07-21 15:10:13,b'RT @ArizonaKayte: Pin the eyebrow on #JustinTrudeau \n\n#EyebrowGate\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/UvKoyppwdR'
2018-07-21 15:00:07,"b'RT @cleanrag: How many #Canadians will be raped, stabbed or murdered because the #Liberals &amp; their leader #JustinTrudeau need these #Illega\xe2\x80\xa6'"
2018-07-21 14:58:41,"b'How many #Canadians will be raped, stabbed or murdered because the #Liberals &amp; their leader #JustinTrudeau need the\xe2\x80\xa6 https://t.co/ZILBPklzkx'"
2018-07-21 14:52:04,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 14:44:43,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 14:21:48,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 14:03:56,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:56:50,b'#JustinTrudeau has repeatedly shown that he\xe2\x80\x99s a Manchild and everything he does is purely feelings and assumptions\xe2\x80\xa6 https://t.co/e6dawooukn'
2018-07-21 13:56:35,b'@CBCNews Why would we take any advice from the mastermind of the # REGRESSIVE Conservative party? \xf0\x9f\x92\x80\xf0\x9f\x92\x80\n#cdnpoli\xe2\x80\xa6 https://t.co/r7ZhpZo5JZ'
2018-07-21 13:56:33,b'@manny_ottawa @POTUS #JustinTrudeau has repeatedly shown that he\xe2\x80\x99s a Manchild and everything he does is purely feel\xe2\x80\xa6 https://t.co/cguainsn9e'
2018-07-21 13:51:33,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:51:28,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 13:45:16,"b""@Bird5Ca #JustinTrudeau caught stealing Sajjan's job. #TrudeauMustGo"""
2018-07-21 13:44:13,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:41:59,"b""RT @michaelcoren: I'll be on @CBC TV tonight around 7.20pm with @carolemacneil @RobBreakenridge @susan_p_riley discussing #stephenharper an\xe2\x80\xa6"""
2018-07-21 13:41:25,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:40:55,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:40:52,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:37:54,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:37:20,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 13:33:14,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:31:42,b'RT @bevrobertson3: @manny_ottawa @Cdn_Eliana The greatest threat to Canada is having #JustinTrudeau as PM'
2018-07-21 13:28:38,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:18:51,b'@MarcGarneau I used to be so proud of you as an astronaut but now you\xe2\x80\x99ve become a grovelling sycophant to\xe2\x80\xa6 https://t.co/iqHL7hdZkd'
2018-07-21 13:12:40,"b'RT @GrrrGraphics: Time to revisit our Boy Band neighbor to the North-  Can you Name the Trudeau band-How about ""Justin and the \'Brows"" \n\n #\xe2\x80\xa6'"
2018-07-21 13:08:47,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 13:00:07,"b""Hey #justintrudeau I haven't forgotten about election reform! #lostmyvote #brokenpromise #lpc #cpc #ndp #gpc #posteverydayforreform #ifttt"""
2018-07-21 12:57:24,b'#JustinTrudeau more  interested in PhotoOps then working on the big issues. #TrudeauMustGo https://t.co/zjCYwStcH0'
2018-07-21 12:43:41,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 12:33:43,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 12:32:18,b'Saying \xe2\x80\x9caaaaaah\xe2\x80\x9d. Please stop it\xf0\x9f\x98\x81 #JustinTrudeau'
2018-07-21 12:27:20,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 12:14:16,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 12:02:08,b'@SpencerFernando Stupid moves are #JustinTrudeau speciality. Just another #gropergate move.\n\n#TrudeauMustGo'
2018-07-21 11:57:47,"b'RT @monsheong: Thanks to @JustinTrudeau for paying a visit to not only our residents, but to our many lovely summer students as well! #mons\xe2\x80\xa6'"
2018-07-21 11:50:19,"b""Always said, 'if you don't take care of yourself first, you're no good to anyone'.\n#JustinTrudeau \n@jjhorgan\xe2\x80\xa6 https://t.co/3Vt9ongfJ8"""
2018-07-21 11:35:29,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 11:24:17,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 11:13:56,"b'RT @monsheong: Thanks to @JustinTrudeau for paying a visit to not only our residents, but to our many lovely summer students as well! #mons\xe2\x80\xa6'"
2018-07-21 11:01:33,"b'White Privilege Immigration Policy: Canada will be 20 percent white, 65 percent non-white, and 15 percent mixed rac\xe2\x80\xa6 https://t.co/IK69eAzcHO'"
2018-07-21 10:47:45,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 10:41:28,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 10:36:13,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 10:33:16,b'Pope Francis/the Crown &amp; #JustinTrudeau unlawfully exploiting #immigrants who are victims of Pope Francis ordered u\xe2\x80\xa6 https://t.co/Cq4wduTfY0'
2018-07-21 10:23:37,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 10:19:30,b'@acoyne @Pple1st @EnergyEast @TransMountains @liberal_party #Trudeau is a #hedonist and #narccist. He would sell an\xe2\x80\xa6 https://t.co/zdel9V1LEH'
2018-07-21 09:57:28,"b""RT @DouglasTodd: Given #JustinTrudeau's grand gestures, you would be forgiven for believing the Liberals and the department responsible for\xe2\x80\xa6"""
2018-07-21 09:45:58,"b""RT @LoraInAlberta: NOW THAT #JustinTrudeau HAS HAD A SMALL RISE IN POLLS FROM TRUMP DERANGEMENT RADICALS, HE BELIEVES HIS 'TOUGH GUY' ACT W\xe2\x80\xa6"""
2018-07-21 08:16:18,b'RT @ConnorYYC1976: Former part-time drama teacher #JustinTrudeau to give keynote address #Liberal #Grope #MeToo https://t.co/O6DZivpWNW'
2018-07-21 08:12:43,"b""NOW THAT #JustinTrudeau HAS HAD A SMALL RISE IN POLLS FROM TRUMP DERANGEMENT RADICALS, HE BELIEVES HIS 'TOUGH GUY'\xe2\x80\xa6 https://t.co/qfmwTVfwTe"""
2018-07-21 08:12:13,b'Former part-time drama teacher #JustinTrudeau to give keynote address #Liberal #Grope #MeToo https://t.co/O6DZivpWNW'
2018-07-21 07:35:46,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 07:16:02,"b'RT @monsheong: Thanks to @JustinTrudeau for paying a visit to not only our residents, but to our many lovely summer students as well! #mons\xe2\x80\xa6'"
2018-07-21 07:08:32,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 06:52:01,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 06:51:40,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 06:35:38,"b'RT @divergentdeb: Not smart move # 2,548 by #JustinTrudeau and counting. #corrupt #globalist #incompetent #TrudeauMustGo #firetrudeau #Cana\xe2\x80\xa6'"
2018-07-21 06:34:48,"b'RT @monsheong: Thanks to @JustinTrudeau for paying a visit to not only our residents, but to our many lovely summer students as well! #mons\xe2\x80\xa6'"
2018-07-21 06:33:19,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 06:11:31,b'@22_Minutes Waiting for the Chicken Cannon episodes using life size photos of #JustinTrudeau &amp; #CatherineMcKenna'
2018-07-21 06:04:02,"b'Not smart move # 2,548 by #JustinTrudeau and counting. #corrupt #globalist #incompetent #TrudeauMustGo #firetrudeau\xe2\x80\xa6 https://t.co/J6zT7oa28c'"
2018-07-21 05:24:05,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 05:20:43,"b'RT @onebloodbook: ""We need poets to change the world."" #JustinTrudeau #imagination #creativity #poetry https://t.co/2AEPjAFMZl'"
2018-07-21 05:16:08,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 05:14:55,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 05:13:24,"b'damn, man; how can we miss you when you won\xe2\x80\x99t go away? #StephenHarper #CPC #cdnpoli #NAFTA #JustinTrudeau #LPC\xe2\x80\xa6 https://t.co/87FCTm72jb'"
2018-07-21 05:04:21,"b'""We need poets to change the world."" #JustinTrudeau #imagination #creativity #poetry https://t.co/2AEPjAFMZl'"
2018-07-21 05:00:36,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 05:00:29,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 05:00:01,"b'RT @GrrrGraphics: Time to revisit our Boy Band neighbor to the North-  Can you Name the Trudeau band-How about ""Justin and the \'Brows"" \n\n #\xe2\x80\xa6'"
2018-07-21 04:57:13,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:55:15,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:48:57,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:46:19,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:35:39,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:35:03,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:31:14,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:27:25,"b'RT @monsheong: Thanks to @JustinTrudeau for paying a visit to not only our residents, but to our many lovely summer students as well! #mons\xe2\x80\xa6'"
2018-07-21 04:22:35,b'Rex Murphy: #JustinTrudeau and the #climate #alarmists are the #FearMongers https://t.co/O3S8JydxgY via @nationalpost'
2018-07-21 04:14:58,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:11:49,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 04:10:31,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:58:36,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:44:56,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:39:01,b'@CTVNews #Trudeau #sabotaged #Canada to push his #ideology. #JustinTrudeau knows he is gone in a year so he grabs all he can.'
2018-07-21 03:37:38,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:27:39,"b""@StopTrudeau #JustinTrudeau #TrudeauGrope #Trudeau @JTtellsall \n\nIf he doesn't recall any negative interactions, do\xe2\x80\xa6 https://t.co/T8YAt1ErEU"""
